person,gender,age,became_member_on,bmo_year,income,amount_sum,amount_mean,offer received,offer viewed,offer completed,age_group,income_group,bogo,discount,informational,chance bogo,chance discount,chance informational,Cluster
6d1b4ddc6746413e94754ee176a20ac6,M,26,2018-05-10,2018,69000.0,43.73,5.4662500000000005,6.0,4.0,2.0,Youth,Lower-Middle,33.333333333333336,0.0,0.0,Low,Low,Low,Cluster 1
6d1db7102dbd4acbacc4f40b25cee1d8,M,68,2018-01-28,2018,79000.0,19.33,19.33,2.0,2.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
6d1ebb4a12294423ae8511092abe9db8,M,60,2017-07-29,2017,64000.0,5.13,1.71,4.0,2.0,0.0,Older,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
6d205d5d2c71498688a3d8c4cd561c0a,M,73,2016-10-27,2016,97000.0,205.21,22.801111111111112,4.0,4.0,4.0,Older,Upper-Middle,100.0,100.0,50.0,High,High,Low,Cluster 0
6d2db3aad94648259e539920fc2cf2a6,M,82,2018-04-11,2018,65000.0,53.08,17.693333333333328,6.0,6.0,3.0,Senior,Lower-Middle,40.0,0.0,50.0,Low,Low,Low,Cluster 2
6d2dd677fd624c6aadfa5be303242c6e,F,53,2018-06-08,2018,108000.0,46.08,23.04,4.0,2.0,1.0,Older,High,0.0,0.0,0.0,Low,Low,Low,Cluster 0
6d3b0836d650474aafc8aa0fb5f20cb3,F,52,2017-08-22,2017,62000.0,57.77,14.4425,5.0,4.0,2.0,Older,Lower-Middle,100.0,100.0,66.66666666666667,High,High,High,Cluster 2
6d3dc459d8fb4b1fac243b858b5f3653,M,43,2013-08-07,2013,86000.0,214.33,21.433000000000003,5.0,5.0,5.0,Middle,Upper-Middle,100.0,66.66666666666667,50.0,High,High,Low,Cluster 0
6d41378f12aa4fe8ad4d7be90fb9cff6,M,41,2013-10-31,2013,79000.0,198.65,24.83125,5.0,4.0,5.0,Middle,Lower-Middle,100.0,33.333333333333336,50.0,High,Low,Low,Cluster 0
6d43ca076aef48c3a20af0ce5cce1a52,M,86,2016-01-13,2016,44000.0,28.42,2.5836363636363635,5.0,3.0,1.0,Senior,Lower-Middle,0.0,33.333333333333336,100.0,Low,Low,High,Cluster 1
6d45fac16b3d477e822bb9147b3238a9,M,28,2017-11-25,2017,70000.0,37.84,4.73,6.0,3.0,3.0,Youth,Lower-Middle,0.0,25.0,50.0,Low,Low,Low,Cluster 1
6d4a7f37c83c4d158cf5afa0a08a52e9,M,63,2018-04-30,2018,87000.0,79.57999999999998,19.895,5.0,3.0,4.0,Older,Upper-Middle,0.0,33.333333333333336,0.0,Low,Low,Low,Cluster 0
6d4e6ed6cbab412ab8b50074ffdddcd6,F,48,2017-09-16,2017,72000.0,141.95999999999995,17.744999999999994,4.0,4.0,2.0,Older,Lower-Middle,50.0,50.0,50.0,Low,Low,Low,Cluster 2
6d55fb547a5a486f84d0561e6ada9b6d,M,59,2017-09-26,2017,33000.0,7.130000000000001,1.4260000000000002,4.0,4.0,0.0,Older,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
6d5d091c50874123930d2031dec502e9,F,50,2018-03-13,2018,55000.0,6.960000000000001,3.4800000000000004,5.0,1.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
6d5d3deb2fa5428dbed81510623b83e1,M,51,2018-06-30,2018,65000.0,15.37,3.0740000000000003,6.0,3.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
6d5da41e6c85436782eafe2fedd00dad,M,34,2017-10-16,2017,67000.0,212.71,19.337272727272726,6.0,5.0,5.0,Youth,Lower-Middle,100.0,33.333333333333336,100.0,High,Low,High,Cluster 2
6d5f3a774f3d4714ab0c092238f3a1d7,F,45,2018-06-04,2018,54000.0,20.03,2.861428571428571,3.0,3.0,0.0,Middle,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
6d645153138f49cc8adf6bc2abde35ab,M,57,2018-07-10,2018,71000.0,18.59,2.6557142857142857,4.0,3.0,1.0,Older,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 1
6d6463d70635442d80d99dcca6a47133,M,53,2017-04-03,2017,53000.0,93.90999999999998,11.738749999999998,2.0,2.0,0.0,Older,Lower-Middle,50.0,50.0,100.0,Low,Low,High,Cluster 2
6d649a9004cc46baa932e87a84dab6f6,M,62,2017-11-19,2017,42000.0,156.66,12.050769230769232,6.0,6.0,5.0,Older,Lower-Middle,50.0,50.0,50.0,Low,Low,Low,Cluster 2
6d66909ef05a413fb279cfd75160d284,M,22,2013-12-24,2013,57000.0,67.91,3.233809523809524,6.0,4.0,4.0,Youth,Lower-Middle,0.0,100.0,0.0,Low,High,Low,Cluster 1
6d6c0aa032064438b97ab5dc28fd1b61,F,33,2017-09-15,2017,72000.0,109.07,15.581428571428573,6.0,2.0,5.0,Youth,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 2
6d78e73a854c433ca63effc96cedb6c0,F,43,2015-10-16,2015,51000.0,150.2,12.516666666666666,6.0,3.0,6.0,Middle,Lower-Middle,0.0,33.333333333333336,50.0,Low,Low,Low,Cluster 2
6d7aa10b26f64ad9afd6a1dd233e0884,M,65,2017-12-14,2017,60000.0,29.160000000000004,4.86,6.0,3.0,1.0,Older,Lower-Middle,0.0,20.0,50.0,Low,Low,Low,Cluster 1
6d7d3d2ca20040aeb276d494923c9f2e,M,66,2014-10-31,2014,52000.0,77.55,12.925000000000002,4.0,3.0,3.0,Older,Lower-Middle,66.66666666666667,100.0,50.0,High,High,Low,Cluster 2
6d7d772a795641ceb849c9cf357b4958,M,26,2016-11-20,2016,46000.0,75.88,12.646666666666668,5.0,3.0,2.0,Youth,Lower-Middle,100.0,0.0,0.0,High,Low,Low,Cluster 2
6d8a255c4ce64314afab49e51914c7c7,M,60,2015-08-27,2015,91000.0,304.73,25.39416666666667,4.0,4.0,4.0,Older,Upper-Middle,100.0,66.66666666666667,50.0,High,High,Low,Cluster 0
6d8a45614bea44658e131c8d66b21cf8,M,75,2018-06-24,2018,38000.0,12.24,2.448,5.0,1.0,0.0,Older,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
6d8ee9fcbfb14508a2a7fe4f3f65ce61,M,48,2017-08-22,2017,42000.0,19.980000000000004,2.4975,5.0,4.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
6d935793707b44c494e73659dfb42f61,F,88,2017-03-05,2017,90000.0,112.06000000000002,22.412000000000006,4.0,2.0,3.0,Senior,Upper-Middle,33.333333333333336,100.0,50.0,Low,High,Low,Cluster 0
6d93d0f88895420d8dfdca9ff5390bce,M,21,2014-05-25,2014,46000.0,94.18,6.727142857142858,5.0,4.0,3.0,Youth,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 2
6d9ab08312224d7699d7c2a10e01d1d6,F,75,2016-05-21,2016,83000.0,224.21,20.382727272727273,4.0,4.0,4.0,Older,Upper-Middle,100.0,100.0,50.0,High,High,Low,Cluster 0
6d9ee24c5889452e800b7d700f29b01e,M,36,2017-06-12,2017,34000.0,87.04,6.217142857142857,5.0,3.0,2.0,Middle,Lower-Middle,33.333333333333336,50.0,50.0,Low,Low,Low,Cluster 2
6d9eecd1322c4bb8aeedfe691178b96c,M,31,2018-07-16,2018,54000.0,171.45,13.188461538461535,4.0,3.0,4.0,Youth,Lower-Middle,50.0,50.0,50.0,Low,Low,Low,Cluster 2
6d9f997f587349d1b3977558dda3e2af,F,59,2018-04-29,2018,115000.0,183.49,30.58166666666667,6.0,6.0,6.0,Older,High,100.0,40.0,50.0,High,Low,Low,Cluster 0
6da230f857a54b8da221aa05f9e652af,M,63,2017-10-05,2017,58000.0,77.53,15.505999999999998,5.0,5.0,4.0,Older,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 2
6da3d0b813734fa3b1697119c6d75c8b,F,44,2017-08-05,2017,57000.0,60.42,15.105,5.0,3.0,0.0,Middle,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 2
6da8765ed47745959fd67865d3799206,F,82,2017-11-06,2017,84000.0,330.50000000000006,23.607142857142854,6.0,6.0,5.0,Senior,Upper-Middle,66.66666666666667,50.0,100.0,High,Low,High,Cluster 0
6daa587dc49545a8b0d9d4e61d66cc8c,F,79,2017-08-13,2017,70000.0,5.08,1.6933333333333334,5.0,0.0,0.0,Older,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
6daa614ce185462287c3cef447780a92,F,33,2017-10-11,2017,74000.0,35.059999999999995,4.3825,6.0,3.0,2.0,Youth,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
6dae9375dafb4329b4d69ebbd04fdca7,F,52,2017-08-01,2017,114000.0,132.94,26.588,6.0,3.0,6.0,Older,High,66.66666666666667,0.0,50.0,High,Low,Low,Cluster 0
6dba14f698ae4030ab7354cd5cfe7119,M,60,2016-12-03,2016,68000.0,301.29,18.830625,6.0,6.0,1.0,Older,Lower-Middle,50.0,100.0,100.0,Low,High,High,Cluster 0
6dbfa6983e324cf08c64e52f3b790117,F,80,2016-10-15,2016,97000.0,185.73,26.532857142857146,3.0,2.0,3.0,Senior,Upper-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 0
6dd31be298a84bc0801838852bee2fbe,M,54,2017-10-06,2017,50000.0,52.83,10.566,1.0,0.0,1.0,Older,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 2
6dd47b62e0ed48239a529539174865ae,M,26,2017-08-18,2017,41000.0,24.26,3.0325,6.0,3.0,1.0,Youth,Lower-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 1
6ddaf7e78aac465fb7863c71b84c9f44,M,65,2017-10-22,2017,71000.0,10.14,10.14,4.0,3.0,2.0,Older,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
6de30e8fd97447cd9cf5adc41ddf0c88,M,60,2016-08-13,2016,68000.0,151.70000000000005,18.9625,4.0,4.0,2.0,Older,Lower-Middle,100.0,100.0,100.0,High,High,High,Cluster 2
6de6f7e081af455886287068f1b40419,F,25,2018-04-22,2018,67000.0,30.660000000000004,3.4066666666666663,6.0,4.0,1.0,Youth,Lower-Middle,50.0,25.0,50.0,Low,Low,Low,Cluster 1
6de841e1175f443882c17a8c90c018f8,M,42,2017-12-09,2017,68000.0,9.53,3.1766666666666663,4.0,1.0,0.0,Middle,Lower-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 1
6de8c3d6952c4868a5a0cc540cf4dca1,M,29,2018-06-10,2018,71000.0,266.84,20.526153846153843,4.0,3.0,2.0,Youth,Lower-Middle,50.0,50.0,100.0,Low,Low,High,Cluster 0
6de9de1e918648bcb0b69a72d12f6a74,M,49,2018-05-16,2018,57000.0,38.27,4.2522222222222235,6.0,3.0,2.0,Older,Lower-Middle,0.0,66.66666666666667,100.0,Low,High,High,Cluster 1
6dea9f16bfc8483088a8f04e4ae4daa2,F,31,2018-02-14,2018,69000.0,209.3,14.95,5.0,5.0,3.0,Youth,Lower-Middle,50.0,0.0,100.0,Low,Low,High,Cluster 2
6e014185620b49bd98749f728747572f,M,75,2015-11-12,2015,40000.0,155.53,15.552999999999999,4.0,3.0,4.0,Older,Lower-Middle,100.0,66.66666666666667,50.0,High,High,Low,Cluster 2
6e04a90a0e074496b5f229eb1f553433,M,27,2018-01-10,2018,35000.0,29.56,2.4633333333333334,5.0,4.0,1.0,Youth,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
6e0b0d6db74942b49007e6ff4699f32c,M,58,2013-08-13,2013,54000.0,111.17000000000002,12.352222222222226,3.0,2.0,3.0,Older,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 2
6e0cc5feb3f744119323d15a2c2a69c3,M,57,2017-05-18,2017,72000.0,159.42000000000004,17.713333333333335,4.0,4.0,2.0,Older,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 2
6e0dc8e3541a4673bbea288b933f4c2b,M,55,2016-12-21,2016,109000.0,105.11,26.2775,4.0,1.0,3.0,Older,High,0.0,0.0,50.0,Low,Low,Low,Cluster 0
6e12730af9b847d78306af690de456c9,M,79,2017-08-02,2017,54000.0,6.65,1.3299999999999998,4.0,4.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
6e17206f31b14b708883823bdea8a227,F,59,2016-12-06,2016,79000.0,122.73,17.532857142857143,4.0,3.0,4.0,Older,Lower-Middle,100.0,66.66666666666667,50.0,High,High,Low,Cluster 0
6e181712f6db470eabb4ec79881f5340,F,59,2017-11-30,2017,90000.0,63.87000000000001,21.290000000000006,6.0,6.0,2.0,Older,Upper-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 0
6e1a80d19c8c446e88c582e7b99eeecd,M,40,2018-03-10,2018,57000.0,12.77,2.1283333333333334,5.0,3.0,0.0,Middle,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
6e23a5486c6f424ba3ea13019f6a5806,F,47,2018-01-20,2018,93000.0,302.37,27.48818181818182,5.0,5.0,3.0,Middle,Upper-Middle,100.0,100.0,100.0,High,High,High,Cluster 0
6e24cb5465134c8a8f46d9f6fa1bc1fe,M,66,2017-11-10,2017,40000.0,65.22,9.317142857142855,3.0,3.0,2.0,Older,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 2
6e2848db7c654376ad1da5616bba5395,M,19,2017-04-02,2017,39000.0,94.54,8.594545454545456,3.0,3.0,2.0,Youth,Lower-Middle,100.0,0.0,100.0,High,Low,High,Cluster 2
6e30c103b3c446d58513c19a4da6e39b,F,85,2017-08-06,2017,38000.0,79.80000000000003,7.254545454545456,6.0,3.0,3.0,Senior,Lower-Middle,50.0,33.333333333333336,100.0,Low,Low,High,Cluster 2
6e3adde58aa54299b5ed23ae474c9ea0,M,39,2018-02-05,2018,53000.0,25.71,4.284999999999998,3.0,1.0,0.0,Middle,Lower-Middle,50.0,0.0,100.0,Low,Low,High,Cluster 1
6e3e06d5cd9c478e86894e50289f9ef9,M,37,2018-02-23,2018,67000.0,5.18,1.7266666666666666,2.0,2.0,0.0,Middle,Lower-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 1
6e43570e4517416cb3bcadd49d3da70f,M,67,2018-06-01,2018,89000.0,88.81,22.2025,5.0,5.0,2.0,Older,Upper-Middle,0.0,100.0,100.0,Low,High,High,Cluster 0
6e474f09fda042cf9d084ba51c829017,F,38,2018-06-14,2018,47000.0,96.71,9.670999999999998,5.0,5.0,4.0,Middle,Lower-Middle,100.0,100.0,100.0,High,High,High,Cluster 2
6e4ad98a2a14451e97775878b5498f76,M,55,2016-08-26,2016,37000.0,29.2,2.92,4.0,3.0,0.0,Older,Lower-Middle,0.0,50.0,66.66666666666667,Low,Low,High,Cluster 1
6e4c670bbce3479a90f5bf214496cd64,F,61,2015-11-28,2015,87000.0,114.5,28.625,4.0,2.0,0.0,Older,Upper-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 0
6e4f665720fb49e0840a29d2e48ac040,M,45,2015-06-18,2015,92000.0,114.34,22.868,3.0,3.0,1.0,Middle,Upper-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 0
6e51792cc50a4df3be356d38cbe5d692,F,55,2015-10-03,2015,118000.0,310.13,28.19363636363636,3.0,2.0,2.0,Older,High,50.0,100.0,0.0,Low,High,Low,Cluster 0
6e6132df38b84767848eabd6e0f12c08,M,48,2017-08-03,2017,59000.0,84.03999999999998,21.01,4.0,3.0,2.0,Older,Lower-Middle,0.0,100.0,0.0,Low,High,Low,Cluster 2
6e61c8875aa94d219e9ff0aebbb6817e,F,68,2016-06-20,2016,58000.0,97.12,13.874285714285715,5.0,5.0,2.0,Older,Lower-Middle,100.0,0.0,50.0,High,Low,Low,Cluster 2
6e62fe9276624cffa4c8f6ca0e41742d,M,20,2017-12-24,2017,45000.0,117.52000000000002,10.683636363636364,3.0,2.0,2.0,Youth,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 2
6e63df67194c449d8e5aacebc45db63c,M,61,2018-02-14,2018,37000.0,24.79,4.131666666666667,5.0,4.0,0.0,Older,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
6e6ab84f8a074fb38a69234134785b92,M,62,2016-02-06,2016,88000.0,194.51,24.31375,4.0,4.0,4.0,Older,Upper-Middle,100.0,100.0,50.0,High,High,Low,Cluster 0
6e71b66784844d1ab8376ac8ab096d4b,F,52,2018-05-22,2018,75000.0,54.38,13.595,5.0,5.0,4.0,Older,Lower-Middle,25.0,0.0,50.0,Low,Low,Low,Cluster 2
6e7a3b3499324084b562ca674d681f81,M,48,2017-10-15,2017,36000.0,62.03,7.75375,4.0,4.0,2.0,Older,Lower-Middle,100.0,100.0,100.0,High,High,High,Cluster 2
6e7d42fc10ee466c80a4056b3ec0b072,M,45,2018-07-16,2018,62000.0,143.41000000000003,15.934444444444447,4.0,4.0,2.0,Middle,Lower-Middle,100.0,100.0,100.0,High,High,High,Cluster 2
6e81b647b6d84966b63e0d4fc45fc4f6,M,37,2016-07-31,2016,62000.0,208.56,16.043076923076924,4.0,3.0,4.0,Middle,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 2
6e82ae1b9d9e43eea712397f21f749b9,M,34,2018-07-07,2018,31000.0,25.07,4.178333333333334,3.0,3.0,0.0,Youth,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
6e87a4c200b141ad972f623c6b534286,M,41,2016-11-18,2016,58000.0,184.68,15.39,4.0,4.0,2.0,Middle,Lower-Middle,66.66666666666667,50.0,100.0,High,Low,High,Cluster 2
6e87b7b5b49b4f6b91e50e7141cd5a21,F,53,2017-11-16,2017,68000.0,77.58,15.515999999999998,4.0,4.0,1.0,Older,Lower-Middle,33.333333333333336,50.0,100.0,Low,Low,High,Cluster 2
6e87e9e5ecc847849e15939467ac7d4c,F,84,2018-01-25,2018,77000.0,58.75,29.375,4.0,2.0,2.0,Senior,Lower-Middle,0.0,33.333333333333336,50.0,Low,Low,Low,Cluster 0
6e89f03e9bb94a0697104ded595c721e,F,47,2015-11-01,2015,41000.0,207.08,10.898947368421053,5.0,4.0,4.0,Middle,Lower-Middle,33.333333333333336,100.0,100.0,Low,High,High,Cluster 2
6e92f1561dab4dc180245974f546f5b5,F,20,2017-12-27,2017,66000.0,361.62,15.067499999999995,6.0,4.0,6.0,Youth,Lower-Middle,50.0,25.0,50.0,Low,Low,Low,Cluster 2
6e98e2519dec4e7d843ed4df0261b401,M,53,2017-09-16,2017,35000.0,11.41,2.8525,6.0,2.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
6ea0220ab2be49dfabfeee118bbb78a1,F,60,2016-07-27,2016,87000.0,84.1,21.025,4.0,2.0,1.0,Older,Upper-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 0
6ea211a1598745da8b477684e619fad2,M,55,2017-03-13,2017,85000.0,175.63000000000005,21.953750000000007,6.0,5.0,3.0,Older,Upper-Middle,66.66666666666667,0.0,50.0,High,Low,Low,Cluster 0
6ea759e2e1234242a48a575597924934,F,52,2016-07-25,2016,84000.0,202.03,25.25375,5.0,3.0,3.0,Older,Upper-Middle,100.0,0.0,0.0,High,Low,Low,Cluster 0
6eaa05f587bb47d4aaec6b8adf978501,M,73,2013-11-14,2013,45000.0,76.2,3.463636363636363,5.0,3.0,2.0,Older,Lower-Middle,0.0,100.0,50.0,Low,High,Low,Cluster 2
6eb244501c7641c58587846c8812e0b5,M,41,2017-09-16,2017,38000.0,10.82,3.606666666666667,3.0,2.0,0.0,Middle,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
6eb33af1541241f9b986c48fef3822ca,M,66,2018-06-07,2018,83000.0,59.59,19.863333333333333,2.0,0.0,1.0,Older,Upper-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 0
6ec2b241ddc0404eb3bcf22cb324b69e,F,94,2017-06-01,2017,73000.0,153.19,19.14875,6.0,6.0,3.0,Senior,Lower-Middle,50.0,0.0,100.0,Low,Low,High,Cluster 0
6ed0fdde1b3644159eb78309c347e4c8,M,67,2018-01-11,2018,39000.0,17.62,3.5239999999999996,4.0,3.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
6ed1b52f1db249c9b0db544e1e521eec,M,27,2018-04-10,2018,60000.0,200.17,15.397692307692306,6.0,5.0,5.0,Youth,Lower-Middle,50.0,33.333333333333336,0.0,Low,Low,Low,Cluster 2
6ee0b1897e384005a28b666ead6075ff,M,32,2017-12-17,2017,38000.0,9.24,1.54,6.0,4.0,0.0,Youth,Lower-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 1
6ee360b5c2ed4232b41fa2cc677b23f7,F,74,2017-09-14,2017,63000.0,200.42,16.701666666666664,5.0,4.0,3.0,Older,Lower-Middle,50.0,100.0,100.0,Low,High,High,Cluster 2
6ee3ec9c34ad44f78f537a7a80094127,F,67,2018-03-27,2018,67000.0,73.58,18.395,3.0,2.0,2.0,Older,Lower-Middle,50.0,100.0,50.0,Low,High,Low,Cluster 2
6ee8f0c8b1a143108e0b5e2cdc761365,F,74,2016-09-09,2016,82000.0,177.92000000000004,22.24,5.0,5.0,4.0,Older,Upper-Middle,66.66666666666667,100.0,100.0,High,High,High,Cluster 0
6eea5ba7675c40819cf15dbeacc8897f,M,45,2018-04-08,2018,50000.0,53.23,17.743333333333336,6.0,6.0,4.0,Middle,Lower-Middle,50.0,66.66666666666667,100.0,Low,High,High,Cluster 2
6eedf99e00464397b518a54ee6ebe0e6,F,64,2018-03-25,2018,79000.0,49.93,24.965,5.0,5.0,2.0,Older,Lower-Middle,25.0,100.0,50.0,Low,High,Low,Cluster 0
6ef732d213f2406fb1af286e738df9e2,M,48,2017-11-26,2017,64000.0,18.21,2.6014285714285714,3.0,3.0,0.0,Older,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
6ef8a5ad165246d681f4399437fa2ab9,F,29,2017-12-22,2017,74000.0,187.47,18.747,4.0,4.0,3.0,Youth,Lower-Middle,100.0,100.0,100.0,High,High,High,Cluster 0
6efb398bbf994e2390f7f5063fb54702,M,22,2013-09-11,2013,35000.0,31.14,2.5950000000000006,3.0,3.0,1.0,Youth,Lower-Middle,33.333333333333336,50.0,50.0,Low,Low,Low,Cluster 1
6effdc34e55b400b8866ba32067bdf9d,M,54,2017-02-01,2017,109000.0,145.84,24.30666666666667,5.0,2.0,2.0,Older,High,0.0,50.0,0.0,Low,Low,Low,Cluster 0
6f04a68e93df44d1b2329a399016452b,M,49,2018-02-04,2018,48000.0,19.24,2.405,5.0,4.0,1.0,Older,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
6f089fe142874843bb1d7bf83d56746e,M,40,2016-06-24,2016,74000.0,58.41,4.172142857142857,6.0,4.0,2.0,Middle,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 2
6f0b32521605444bbba40d794480cd0a,M,39,2018-02-06,2018,81000.0,118.43,23.686,6.0,6.0,5.0,Middle,Upper-Middle,100.0,25.0,50.0,High,Low,Low,Cluster 0
6f0c4bdf02a445d880fccc965710c6ee,M,68,2016-09-26,2016,92000.0,181.95,22.74375,4.0,4.0,1.0,Older,Upper-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 0
6f2138ce57eb4d8d9fefae4bdb824a44,F,79,2017-12-29,2017,101000.0,94.46999999999998,23.6175,1.0,1.0,0.0,Older,High,50.0,50.0,0.0,Low,Low,Low,Cluster 0
6f2be1f4e8574becaa4ac61cfdb0a971,F,48,2018-01-02,2018,76000.0,246.62000000000003,20.551666666666673,4.0,3.0,4.0,Older,Lower-Middle,33.333333333333336,100.0,50.0,Low,High,Low,Cluster 0
6f2fad7188ca4e378162b754a877a0fd,M,65,2016-08-11,2016,59000.0,70.6,14.12,3.0,2.0,2.0,Older,Lower-Middle,100.0,0.0,0.0,High,Low,Low,Cluster 2
6f342b3100534c42bd8cd4763b368abe,M,87,2018-04-26,2018,87000.0,70.0,23.33333333333333,4.0,4.0,3.0,Senior,Upper-Middle,66.66666666666667,100.0,50.0,High,High,Low,Cluster 0
6f3c2ed30e5949fab679209ce8dacd77,F,67,2017-02-28,2017,96000.0,197.32,28.18857142857143,4.0,3.0,3.0,Older,Upper-Middle,50.0,66.66666666666667,0.0,Low,High,Low,Cluster 0
6f3d8c186bc6431f87c401446dc728d4,M,88,2016-02-03,2016,56000.0,182.43,16.584545454545456,5.0,5.0,4.0,Senior,Lower-Middle,100.0,100.0,100.0,High,High,High,Cluster 2
6f3fe50d1f26409f94489a85c766f79e,F,81,2016-10-31,2016,69000.0,146.07,16.23,5.0,4.0,3.0,Senior,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 2
6f4665ef722b42fcaf867479445d9d2d,M,46,2018-02-21,2018,42000.0,17.67,2.5242857142857145,5.0,3.0,0.0,Middle,Lower-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 1
6f4a8b6d5cdb46cf80e56a416e43e7b3,M,45,2014-06-30,2014,54000.0,53.45,2.6725000000000003,5.0,5.0,1.0,Middle,Lower-Middle,0.0,100.0,50.0,Low,High,Low,Cluster 1
6f4c35aae5164c67bd28e9eff9a3b673,M,34,2016-10-12,2016,45000.0,134.88,11.24,4.0,2.0,2.0,Youth,Lower-Middle,100.0,100.0,0.0,High,High,Low,Cluster 2
6f4dce8dbb044c0eb773d40fb2604bc3,F,35,2018-05-01,2018,31000.0,56.94,11.388,4.0,4.0,3.0,Middle,Lower-Middle,50.0,100.0,100.0,Low,High,High,Cluster 2
6f4fd07ef632425a84ec57c29fd8e8ff,M,45,2016-05-24,2016,71000.0,267.14,19.08142857142857,4.0,4.0,4.0,Middle,Lower-Middle,100.0,66.66666666666667,50.0,High,High,Low,Cluster 0
6f5ac5f259344c518bca1ab0e24f9d5e,M,33,2017-09-15,2017,53000.0,10.69,1.7816666666666665,4.0,2.0,0.0,Youth,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
6f6778a3d3ac40b1bc13893c226a3f97,M,21,2016-02-13,2016,73000.0,262.22,18.73,5.0,4.0,5.0,Youth,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 0
6f6a3bba7af74d05b7a2a422021755a2,F,69,2018-07-07,2018,41000.0,160.43,8.912777777777778,4.0,3.0,3.0,Older,Lower-Middle,50.0,33.333333333333336,0.0,Low,Low,Low,Cluster 2
6f6d0c5ddfdb431d962677551aa87cce,M,61,2014-11-04,2014,55000.0,55.31999999999999,13.829999999999998,5.0,5.0,2.0,Older,Lower-Middle,0.0,66.66666666666667,100.0,Low,High,High,Cluster 2
6f6f3af3a32d49aa9f1303c2c11333e7,F,55,2017-02-14,2017,44000.0,101.84,10.184,3.0,2.0,3.0,Older,Lower-Middle,100.0,0.0,50.0,High,Low,Low,Cluster 2
6f72b97a722449dba554f7c78a9112ca,M,32,2017-08-02,2017,68000.0,18.56,2.32,5.0,3.0,1.0,Youth,Lower-Middle,0.0,33.333333333333336,100.0,Low,Low,High,Cluster 1
6f736bd23374450cb7180d5a570b53a4,M,45,2016-06-25,2016,58000.0,61.67,12.334000000000001,4.0,3.0,3.0,Middle,Lower-Middle,100.0,0.0,0.0,High,Low,Low,Cluster 2
6f7930563f024a839e1836b8e56292ea,M,27,2018-07-02,2018,70000.0,16.54,3.3080000000000003,3.0,3.0,0.0,Youth,Lower-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 1
